#Earthquake Information
#Origin Time(GMT+08): 2021/04/18-22:11:39
#EpicenterLongitude(E): 121.49
#EpicenterLatitude(N): 23.87
#Depth(km): 15.0
#Magnitude(Ml): 5.8

#Station Information
#StationCode: SGS
#StationName: Jiaxian
#StationLongitude(E): 120.591
#StationLatitude(N): 23.080
#InstrumentKind: FBA
#StartTime(GMT+08): 2021/04/18-22:11:30.000
#RecordLength(sec): 110
#SampleRate(Hz): 100
#AmplitudeUnit:  gal. DCoffset(corr)
#AmplitudeMAX. U:    0.742~   -0.991
#AmplitudeMAX. N:    1.380~   -1.336
#AmplitudeMAX. E:    1.392~   -1.422
#DataSequence: Time U(+); N(+); E(+)
#Data: 4F10.3 
     0.000     0.000     0.002     0.001
     0.010    -0.001     0.001     0.000
     0.020     0.001     0.000     0.000
     0.030     0.000     0.002     0.000
     0.040     0.000     0.000    -0.001
     0.050     0.001     0.002    -0.001
     0.060    -0.001     0.001    -0.001
     0.070     0.000     0.000    -0.001
     0.080     0.001     0.002    -0.002
     0.090     0.000     0.001     0.000
     0.100     0.001     0.002     0.000
     0.110     0.000     0.001    -0.001
     0.120     0.000     0.001     0.000
     0.130     0.002     0.001     0.000
     0.140     0.000    -0.001     0.001
     0.150     0.000     0.001     0.001
     0.160    -0.001     0.001     0.000
     0.170    -0.001     0.001     0.002
     0.180     0.000     0.000     0.000
     0.190    -0.002     0.001    -0.001
     0.200    -0.001     0.001     0.000
     0.210    -0.001     0.000     0.000
     0.220    -0.001     0.000     0.001
     0.230    -0.001     0.002     0.000
     0.240    -0.001     0.001     0.001
     0.250     0.000     0.001     0.001
     0.260    -0.001     0.002     0.000
     0.270     0.000     0.000     0.001
     0.280    -0.001     0.001    -0.001
     0.290    -0.002     0.001    -0.001
     0.300     0.001    -0.001     0.000
     0.310     0.000     0.001     0.001
     0.320     0.000     0.001     0.000
     0.330     0.000     0.002     0.001
     0.340     0.001     0.001     0.002
     0.350     0.001     0.002     0.001
     0.360     0.000     0.002     0.001
     0.370     0.000     0.002     0.000
     0.380     0.000     0.002     0.000
     0.390     0.000     0.000    -0.001
     0.400    -0.001     0.001     0.000
     0.410    -0.001     0.001     0.001
     0.420    -0.001     0.001    -0.001
     0.430    -0.001     0.000     0.000
     0.440     0.000    -0.001     0.000
     0.450    -0.001     0.000     0.000
     0.460    -0.001    -0.001     0.001
     0.470     0.000     0.000    -0.001
     0.480    -0.001     0.001     0.000
     0.490    -0.001     0.000     0.000
     0.500     0.000     0.000    -0.001
     0.510     0.001     0.000     0.000
     0.520    -0.001     0.000     0.000
     0.530     0.000     0.000    -0.001
     0.540     0.000     0.000    -0.001
     0.550     0.000     0.000    -0.001
     0.560     0.000     0.000    -0.001
     0.570    -0.001     0.001     0.000
     0.580     0.001     0.000    -0.001
     0.590    -0.001    -0.001    -0.001
     0.600     0.000     0.000    -0.001
     0.610     0.001     0.000     0.000
     0.620    -0.001     0.000     0.000
     0.630     0.001     0.001     0.000
     0.640     0.000     0.001     0.000
     0.650    -0.001     0.002    -0.001
     0.660     0.000     0.000     0.001
     0.670    -0.001     0.001     0.000
     0.680     0.000     0.001    -0.001
     0.690    -0.002     0.000     0.000
     0.700    -0.001     0.000    -0.001
     0.710     0.000     0.000     0.001
     0.720    -0.002     0.001     0.000
     0.730    -0.001     0.001    -0.002
     0.740    -0.001     0.000     0.000
     0.750    -0.001     0.001     0.001
     0.760    -0.001     0.001     0.000
     0.770     0.000     0.000     0.000
     0.780    -0.001     0.000     0.001
     0.790    -0.002     0.000     0.000
     0.800    -0.002     0.000     0.000
     0.810    -0.002     0.000     0.000
     0.820     0.001     0.000    -0.001
     0.830    -0.001     0.000    -0.001
     0.840    -0.001     0.000    -0.002
     0.850     0.001     0.001     0.000
     0.860    -0.001     0.000     0.000
     0.870    -0.001     0.001    -0.001
     0.880    -0.001     0.000     0.000
     0.890    -0.001    -0.001     0.000
     0.900    -0.001     0.000    -0.001
     0.910     0.000    -0.001    -0.001
     0.920     0.000     0.001     0.000
     0.930    -0.001     0.001     0.001
     0.940    -0.001     0.000    -0.001
     0.950    -0.001     0.002    -0.001
     0.960     0.000     0.001     0.000
     0.970    -0.001     0.001    -0.001
     0.980    -0.001     0.000    -0.001
     0.990    -0.001     0.000    -0.001
     1.000    -0.001     0.002     0.000
     1.010     0.000     0.001     0.001
     1.020    -0.001     0.001     0.000
     1.030     0.000     0.002    -0.001
     1.040     0.000     0.002    -0.001
     1.050     0.000     0.000     0.001
     1.060     0.001     0.002     0.001
     1.070    -0.002     0.001     0.000
     1.080     0.000     0.000     0.001
     1.090    -0.001     0.000    -0.001
     1.100    -0.001     0.000    -0.001
     1.110     0.000     0.001     0.000
     1.120    -0.001     0.000    -0.001
     1.130    -0.001     0.000     0.000
     1.140     0.000     0.001     0.000
     1.150     0.000     0.001     0.000
     1.160     0.000     0.002     0.000
     1.170     0.000     0.000     0.000
     1.180    -0.001     0.000     0.001
     1.190     0.000     0.000    -0.001
     1.200     0.000     0.000     0.000
     1.210     0.000     0.001     0.000
     1.220     0.001    -0.001     0.000
     1.230    -0.001     0.001     0.000
     1.240     0.000     0.001    -0.002
     1.250     0.000    -0.001     0.000
     1.260     0.000     0.002    -0.001
     1.270     0.000     0.000    -0.001
     1.280    -0.002     0.000     0.000
     1.290     0.000     0.001    -0.002
     1.300     0.000     0.001     0.000
     1.310    -0.001     0.002     0.001
     1.320     0.001     0.002     0.000
     1.330     0.000     0.001     0.000
     1.340     0.001     0.002     0.000
     1.350     0.001     0.003     0.000
     1.360     0.000     0.002     0.000
     1.370     0.001     0.002    -0.001
     1.380     0.000     0.002    -0.001
     1.390    -0.001     0.001    -0.001
     1.400     0.001     0.001    -0.001
     1.410     0.000     0.002     0.000
     1.420    -0.002    -0.001    -0.001
     1.430    -0.001     0.000    -0.001
     1.440    -0.001     0.001    -0.002
     1.450    -0.002     0.000    -0.001
     1.460    -0.001     0.000     0.000
     1.470    -0.001     0.001    -0.001
     1.480     0.000     0.000     0.000
     1.490     0.000     0.000    -0.002
     1.500    -0.001     0.000     0.000
     1.510    -0.001     0.000     0.000
     1.520    -0.001     0.001    -0.001
     1.530    -0.002    -0.001     0.000
     1.540    -0.001     0.001    -0.002
     1.550     0.000     0.001     0.000
     1.560    -0.001    -0.001    -0.001
     1.570     0.000     0.002    -0.001
     1.580    -0.001     0.000     0.000
     1.590    -0.001     0.001    -0.002
     1.600     0.000     0.002     0.000
     1.610    -0.002     0.000    -0.002
     1.620    -0.001     0.002    -0.001
     1.630    -0.001     0.001    -0.001
     1.640    -0.001     0.001    -0.001
     1.650     0.000     0.002     0.001
     1.660    -0.001     0.002    -0.002
     1.670    -0.001     0.002     0.000
     1.680    -0.001     0.000    -0.001
     1.690     0.000     0.002     0.000
     1.700    -0.001     0.001     0.001
     1.710     0.000     0.001    -0.001
     1.720     0.001     0.002     0.001
     1.730     0.000     0.001    -0.001
     1.740     0.000     0.001    -0.001
     1.750     0.000     0.000     0.001
     1.760    -0.001     0.002     0.000
     1.770     0.000     0.001     0.000
     1.780     0.001     0.001     0.001
     1.790     0.000     0.002     0.000
     1.800    -0.001     0.001     0.000
     1.810     0.000     0.001     0.001
     1.820     0.000     0.000     0.000
     1.830    -0.001     0.000     0.000
     1.840     0.000     0.001     0.001
     1.850    -0.001     0.002     0.001
     1.860     0.000    -0.001     0.000
     1.870     0.000     0.001    -0.001
     1.880     0.000     0.002     0.000
     1.890     0.000    -0.001     0.000
     1.900     0.000     0.001     0.000
     1.910     0.001     0.001     0.001
     1.920     0.001     0.002     0.000
     1.930     0.000     0.000     0.000
     1.940     0.000     0.002     0.000
     1.950     0.000     0.001    -0.001
     1.960     0.000     0.000    -0.001
     1.970    -0.001     0.001     0.000
     1.980    -0.001    -0.001    -0.001
     1.990    -0.002     0.002     0.000
     2.000     0.000     0.002     0.000
     2.010    -0.001     0.001     0.001
     2.020    -0.002     0.001     0.000
     2.030    -0.001     0.000     0.000
     2.040    -0.002     0.000     0.001
     2.050    -0.001     0.001     0.000
     2.060     0.000     0.001     0.001
     2.070    -0.001     0.001    -0.001
     2.080     0.000     0.001     0.000
     2.090    -0.001     0.000     0.000
     2.100    -0.002     0.001    -0.001
     2.110     0.000     0.002     0.001
     2.120    -0.002     0.000    -0.002
     2.130    -0.001     0.002     0.000
     2.140    -0.001     0.002    -0.001
     2.150    -0.002     0.001    -0.001
     2.160    -0.002     0.000    -0.001
     2.170    -0.001     0.000    -0.002
     2.180     0.000     0.002     0.000
     2.190    -0.002     0.001    -0.001
     2.200     0.000     0.002    -0.001
     2.210    -0.001     0.001    -0.001
     2.220    -0.001     0.001    -0.001
     2.230     0.000     0.002     0.000
     2.240    -0.002     0.000    -0.001
     2.250     0.001     0.002     0.000
     2.260    -0.001     0.002     0.000
     2.270    -0.001     0.000    -0.001
     2.280     0.001     0.001    -0.001
     2.290     0.000     0.000    -0.001
     2.300     0.000     0.003     0.000
     2.310     0.001     0.001     0.000
     2.320     0.002     0.001     0.000
     2.330     0.001     0.003     0.000
     2.340     0.001     0.002    -0.001
     2.350     0.001     0.004     0.000
     2.360     0.001     0.002     0.000
     2.370     0.001     0.002     0.001
     2.380     0.001     0.001     0.000
     2.390     0.001     0.000    -0.001
     2.400     0.001     0.000     0.001
     2.410     0.001     0.000    -0.002
     2.420    -0.001     0.002     0.000
     2.430     0.000    -0.001     0.001
     2.440     0.000     0.002    -0.001
     2.450     0.000     0.001     0.000
     2.460    -0.001    -0.001     0.000
     2.470    -0.001     0.001     0.000
     2.480     0.001    -0.001    -0.001
     2.490     0.000     0.000    -0.001
     2.500     0.000     0.000     0.001
     2.510     0.001     0.001     0.000
     2.520    -0.001     0.001     0.000
     2.530     0.000     0.000     0.000
     2.540     0.000     0.000     0.000
     2.550     0.000     0.000    -0.001
     2.560     0.000     0.002     0.000
     2.570    -0.001     0.000    -0.001
     2.580    -0.001    -0.001     0.000
     2.590     0.000     0.000     0.000
     2.600    -0.001     0.000     0.000
     2.610     0.000     0.002    -0.001
     2.620     0.001     0.000    -0.001
     2.630    -0.001     0.002     0.000
     2.640    -0.001     0.001    -0.002
     2.650    -0.001     0.000     0.000
     2.660     0.000     0.002     0.000
     2.670     0.000     0.001    -0.002
     2.680    -0.001     0.001     0.001
     2.690     0.000     0.002    -0.001
     2.700    -0.001     0.001     0.000
     2.710    -0.001     0.001     0.000
     2.720    -0.001     0.001    -0.001
     2.730    -0.001     0.001     0.001
     2.740     0.000     0.001     0.001
     2.750     0.000     0.000    -0.001
     2.760     0.001     0.001    -0.001
     2.770     0.000     0.002    -0.001
     2.780     0.000     0.000    -0.001
     2.790    -0.001     0.001     0.000
     2.800     0.000     0.000     0.001
     2.810     0.001     0.001     0.000
     2.820     0.000     0.001     0.000
     2.830     0.000     0.002     0.001
     2.840     0.001     0.001     0.000
     2.850     0.001     0.001     0.000
     2.860     0.000     0.000     0.001
     2.870     0.001     0.000     0.000
     2.880     0.000     0.001     0.000
     2.890     0.000     0.000     0.000
     2.900     0.001     0.002     0.000
     2.910     0.000     0.002     0.000
     2.920     0.001     0.001     0.000
     2.930     0.001     0.001     0.000
     2.940    -0.001     0.000     0.000
     2.950     0.001     0.001     0.001
     2.960     0.001     0.001     0.000
     2.970     0.000    -0.001     0.000
     2.980     0.000     0.001     0.001
     2.990     0.001     0.001     0.001
     3.000     0.000     0.000     0.002
     3.010     0.001     0.002     0.000
     3.020     0.000     0.001     0.000
     3.030     0.000     0.002     0.001
     3.040     0.000     0.002     0.000
     3.050    -0.001     0.001     0.000
     3.060    -0.001     0.001     0.000
     3.070     0.000     0.001     0.000
     3.080     0.000     0.002     0.000
     3.090     0.000     0.001     0.000
     3.100     0.000     0.002     0.000
     3.110     0.001     0.002    -0.001
     3.120     0.000     0.002     0.001
     3.130     0.000     0.001     0.000
     3.140     0.000     0.001    -0.001
     3.150     0.000     0.002     0.001
     3.160     0.001     0.001    -0.001
     3.170     0.000     0.002     0.000
     3.180    -0.001     0.001     0.001
     3.190     0.000     0.000    -0.001
     3.200     0.001     0.002     0.000
     3.210     0.001     0.001     0.001
     3.220     0.000     0.001     0.000
     3.230     0.001     0.001    -0.001
     3.240     0.000     0.001     0.000
     3.250    -0.001     0.001    -0.001
     3.260    -0.001     0.002    -0.001
     3.270     0.000     0.000     0.000
     3.280     0.000     0.000    -0.002
     3.290    -0.002     0.002    -0.001
     3.300     0.000     0.001     0.000
     3.310     0.001     0.001     0.000
     3.320     0.000     0.002     0.002
     3.330     0.001     0.002     0.001
     3.340     0.001     0.002     0.000
     3.350     0.000     0.002     0.000
     3.360     0.002     0.000     0.000
     3.370     0.001     0.002     0.001
     3.380     0.000     0.001    -0.001
     3.390     0.001    -0.001     0.000
     3.400     0.001     0.002     0.001
     3.410     0.002     0.000     0.000
     3.420     0.000     0.000     0.001
     3.430    -0.001     0.002     0.000
